url,price,title
https://www.olx.in/item/levis-multi-utility-wallet-for-cards-and-cash-ID1fqdKP.html,400,Levis multi utility wallet for cards and cash
https://www.olx.in/item/black-flat-screen-tv-ID1fqcMP.html,5000,Black Flat Screen TV
https://www.olx.in/item/speaker-for-sale-ID1fqb47.html,4000,Speaker for sale
https://www.olx.in/item/black-crt-tv-ID1fqcFl.html,3000,Black CRT TV
https://www.olx.in/item/32-sony-led-tv-full-hd-with-warranty-ID1djy01.html,9499,"32"" Sony LED TV full hd with warranty"
https://www.olx.in/item/sony-hifi-2600-watt-pmpo-music-system-working-ID1fqcPD.html,4000,Sony hifi 2600 watt pmpo music system working
https://www.olx.in/item/desktop-in-good-condition-only-2-month-use-ID1fqcPW.html,3000,Desktop in good condition...only 2 month use ...
https://www.olx.in/item/philips-dvd-player-less-used-100-working-ID1bhrOJ.html,1150,Philips DVD player less used .100% working
https://www.olx.in/item/black-corde-headset-ID1dJSu3.html,399,Black Corde Headset
https://www.olx.in/item/lg-flat-screen-television-ID1fqcPT.html,4000,LG Flat Screen Television
https://www.olx.in/item/flyball-5-1-multichannel-woth-fm-radio-remote-ID1fqcQr.html,2000,Flyball 5.1 multichannel woth FM RADIO+ Remote
https://www.olx.in/item/flat-screen-television-ID1fqcSL.html,13000,Flat Screen Television
https://www.olx.in/item/steel-series-headphone-not-used-original-product-ID1faQ8h.html,4500,Steel series headphone.Not used.Original product
https://www.olx.in/item/well-condition-sony-trintron-flat-color-tv-for-ID1fqcTd.html,5000,Well Condition SONY TRINTRON Flat Color TV for
https://www.olx.in/item/black-flat-screen-tv-with-remote-ID1fqcU7.html,4000,Black Flat Screen TV With Remote
https://www.olx.in/item/no-drive-your-repair-vhs-case-collections-ID1f2o7j.html,750,No drive & your repair VHS Case Collections
https://www.olx.in/item/sony-radio-cassette-player-model-cfs-515s-ID1fqcWf.html,1200,Sony Radio & cassette player. Model CFS-515s
https://www.olx.in/item/this-is-mobile-speaker-i-have-taken-for-700-one-ID1fqcWT.html,300,This is mobile speaker. I have taken for 700 one
https://www.olx.in/item/dishtv-hd-setup-box-with-complete-installation-ID1fqaZH.html,1199,Dishtv hd setup box with complete installation
https://www.olx.in/item/new-led-22-inch-3800-24-inch-6800-32-inch-9800-40-inch-14500-ID1fqcYp.html,3800,"New led 22 inch ""3800"" 24 inch ""6800"" 32 inch ""9800"" 40 inch ""14500"""
https://www.olx.in/item/multi-purpose-tv-cabinet-ID1fqcXh.html,3500,Multi purpose TV cabinet
https://www.olx.in/item/sony-wega-21-inch-for-sale-at-4500-ID1fqcZL.html,4500,Sony wega 21 inch for sale at 4500
https://www.olx.in/item/setup-box-new-hathway-very-good-condition-plz-call-9015-2783-49-ID1fqd1w.html,800,Setup Box new Hathway very good condition plz call 9015.2783.49
https://www.olx.in/item/two-black-dj-speakers-with-amplifier-ID1fqd2N.html,3999,Two Black dj Speakers with amplifier
https://www.olx.in/item/multimedia-speaker-ID1fqcYf.html,3000,Multimedia speaker
https://www.olx.in/item/cathode-ray-tube-television-ID1fqd3D.html,2500,Cathode Ray Tube  Television
https://www.olx.in/item/black-creative-multimedia-speaker-ID1fqd57.html,300,Black Creative Multimedia Speaker
https://www.olx.in/item/32-sony-smart-led-only-13500-new-ID1fqd7j.html,13500,32 .sony smart led only 13500 new
https://www.olx.in/item/samsung-22-inch-lcd-tv-in-full-working-condition-ID1fqd9j.html,9999,Samsung 22 inch lcd TV in full working condition.
https://www.olx.in/item/sony-bravia-32-inch-lcd-urgent-sell-ID1ehuAl.html,20000,Sony bravia 32 inch lcd urgent sell
https://www.olx.in/item/gray-crt-television-ID1fqd7P.html,2000,Gray CRT Television
https://www.olx.in/item/black-and-white-samsung-battery-ID1fqd45.html,400,Black And White Samsung Battery
https://www.olx.in/item/apple-airpods-model-a1602-excellent-condition-ID1fqdaw.html,5000,Apple Airpods Model A1602 Excellent Condition
https://www.olx.in/item/rectangular-white-power-bank-ID1fqc6b.html,300,Rectangular White Power Bank
https://www.olx.in/item/hathway-set-top-box-with-remote-control-ID1fqc4r.html,1000,Hathway set top box with remote control.
https://www.olx.in/item/50-inches-smart-led-tv-wifi-android-screen-ID1dU43j.html,30000,50' inches smart led TV. WiFi Android. screen
https://www.olx.in/item/silver-crt-tv-ID1d30dF.html,3000,Silver CRT TV
https://www.olx.in/item/32gb-memory-card-rs-400-ID1fqcTz.html,400,32gb memory card RS 400
https://www.olx.in/item/home-theater-5-1-philips-in-good-condition-no-complant-good-sound-ID1fqca9.html,1700,Home theater 5.1 philips ...in good condition.no complant...good sound
https://www.olx.in/item/sun-direct-d2h-with-full-setup-along-with-bill-ID1bFjyJ.html,1000,"SUN DIRECT D2H with FULL Setup along with BILL,"
https://www.olx.in/item/led-tv-for-sale-ID1fqcbd.html,14000,Led tv for sale
https://www.olx.in/item/gray-sony-component-speakers-ID1fqcbz.html,2750,Gray Sony Component Speakers
https://www.olx.in/item/vintage-speaker-sansuvi-good-condition-interested-ID1fqccb.html,7500,Vintage speaker sansuvi good condition interested
https://www.olx.in/item/black-crt-tv-ID1fqcdT.html,9500,Black CRT TV
https://www.olx.in/item/oppo-neo-7-box-ID1fqc8z.html,7000,Oppo Neo 7 Box
https://www.olx.in/item/philips-2-1-speaker-ID1fqchp.html,2300,Philips 2.1 Speaker
https://www.olx.in/item/gulab-singh-fay-sagar-rood-ajmer-ID1fqckz.html,1500,Gulab singh Fay sagar rood ajmer
https://www.olx.in/item/black-jbl-flip-portable-speaker-ID1fqckJ.html,5000,Black JBL Flip Portable Speaker
https://www.olx.in/item/samsung-43inch-led-full-condition-1-year-old-ID1fqcjN.html,25000,Samsung 43inch LED Full Condition 1 year Old
https://www.olx.in/item/lg-tv-24-inches-very-good-condition-only-2-year-ID1fqclF.html,5999,LG TV 24 inches very good condition only 2 year
https://www.olx.in/item/sony-32-cm-smart-internet-tv-new-15-days-ago-ID1fqcmr.html,28000,Sony . 32 cm .smart internet tv. new 15 days ago
https://www.olx.in/item/gray-crt-television-ID1fqcmx.html,1500,Gray CRT Television
https://www.olx.in/item/two-black-home-stereo-speakers-ID1fqbxD.html,6001,Two Black Home Stereo Speakers
https://www.olx.in/item/samsung-mu5570-led-55-inchs-sellbox-ID1fqbxx.html,75000,Samsung MU5570 Led 55 Inchs sellbox
https://www.olx.in/item/black-ipod-touch-5th-generation-ID1fqbz9.html,2000,Black IPod Touch 5th Generation
https://www.olx.in/item/videocon-flat-screen-tv-with-videocon-d2h-settop-ID1fqbAW.html,2500,Videocon flat screen TV with Videocon D2H settop
https://www.olx.in/item/sony-led-television-urgent-sale-ID1fqcnZ.html,21500,Sony Led Television Urgent Sale
https://www.olx.in/item/kenwood-car-subwoofer-set-ID1fqccx.html,3000,Kenwood Car Subwoofer Set
https://www.olx.in/item/black-flat-screen-tv-ID1fqbD1.html,6500,Black Flat Screen TV
https://www.olx.in/item/target-5-1-home-theatre-4-tower-speakers-1-center-ID1f8da9.html,5000,Target 5.1 home theatre 4 tower speakers 1 center
https://www.olx.in/item/black-lg-crt-tv-ID1fqbBT.html,4000,Black LG CRT TV
https://www.olx.in/item/packed-not-even-used-once-ID1fqbDR.html,10000,Packed. not even used once
https://www.olx.in/item/black-tv-box-ID1fqbEj.html,500,Black TV Box
https://www.olx.in/item/1150watts-black-jbl-subwoofer-cone-ID1fqbHB.html,4800,1150watts Black JBL Subwoofer Cone
https://www.olx.in/item/iphone-7-plus-charger-and-headset-new-one-ID1fqbGr.html,3000,Iphone 7 plus charger and headset.. New one..
https://www.olx.in/item/i5-4570-4genration-processor-sale-price-rs-12000-ID1fqbEf.html,12000,I5 4570 4genration Processor Sale Price Rs.12000
https://www.olx.in/item/apple-earpods-orginal-ID1fqbJ9.html,1000,Apple earpods orginal
https://www.olx.in/item/led-tv-intex-24-inch-new-condition-ID1fggzh.html,9000,Led TV intex 24 inch new condition
url,price,title
https://www.olx.in/item/wireless-keyboard-and-mouse-unused-brand-new-ID1fqgvT.html,1000,Wireless keyboard and mouse unused brand new
https://www.olx.in/item/brown-ipod-nano-7th-gen-ID1fqhO9.html,6000,Brown IPod Nano 7th Gen
https://www.olx.in/item/gaming-mouse-redragon-ID1fqetz.html,1000,Gaming mouse Redragon
https://www.olx.in/item/new-hp-16-port-gigabit-switch-ID1fqeCJ.html,5200,New HP 16 Port Gigabit Switch
https://www.olx.in/item/quantum-qhmpl-group-usb-card-reader-ID1fqeq7.html,150,Quantum QHMPL GROUP USB Card Reader
https://www.olx.in/item/zotac-graphic-card-ID1fqeBr.html,2500,Zotac graphic Card
https://www.olx.in/item/two-red-and-white-micromax-usb-flash-drives-ID1fqevz.html,500,Two Red And White Micromax USB Flash Drives
https://www.olx.in/item/hp-original-adapter-ID1fqeJ1.html,350,Hp original adapter
https://www.olx.in/item/new-only-2-month-old-bluetooth-headphones-ID1fqeFr.html,1000,New only 2 month old Bluetooth headphones
https://www.olx.in/item/black-sapphire-graphics-card-ID1fqf6d.html,3000,Black Sapphire Graphics Card
https://www.olx.in/item/3monts-old-intex-7-5ah-ups-battery-ID1fqf1F.html,500,3monts old intex 7.5ah UPS battery
https://www.olx.in/item/ram-2gb-ddr-3-ID1fcUR1.html,950,RAM 2gb DDR 3 .
https://www.olx.in/item/pure-sinewave-home-ups-inverter-ID1eK6MH.html,16000,Pure sinewave home ups inverter
https://www.olx.in/item/canon-cs100-connect-station-advertisement-ID1fqf4z.html,7499,Canon CS100 Connect Station Advertisement
https://www.olx.in/item/tp-link-wifi-router-tl-wr841n-ID1f9sUn.html,500,TP Link wifi router TL-WR841N
https://www.olx.in/item/i-want-to-sell-my-sony-earphones-ID1fqa9w.html,950,I want to sell my sony earphones
https://www.olx.in/item/ps3-cds-for-sale-hardly-used-in-good-working-ID1fqahZ.html,6200,PS3 CD's for sale. Hardly used. In good working
https://www.olx.in/item/five-wild-stone-bottles-ID1fqae3.html,250,Five Wild Stone Bottles
https://www.olx.in/item/all-types-games-for-pc-in-original-condition-ID1fqajw.html,150,All types games for pc in original condition
https://www.olx.in/item/wwe-2k18-for-pc-call-me-ID1fqaep.html,220,Wwe 2k18 for PC call me
https://www.olx.in/item/brand-new-xbox-one-1tb-ID1fqaix.html,20500,Brand New XBOX One 1TB
https://www.olx.in/item/zeb-945-montherboard-ID1fqgHh.html,2000,Zeb 945 montherboard
https://www.olx.in/item/black-and-white-netgear-and-baton-modem-routers-with-boxes-ID1fqgI3.html,1800,Black And White Netgear And Baton Modem Routers With Boxes
https://www.olx.in/item/dell-laptop-ID1fqgKZ.html,24500,Dell Laptop
https://www.olx.in/item/noosy-nano-sim-adapter-ID1fqgSx.html,50,Noosy Nano Sim Adapter
https://www.olx.in/item/tvs-original-keyboard-for-sale-3000-me-new-aata-he-ID1fqgD1.html,2300,TVS Original Keyboard for sale 3000 me new aata he
https://www.olx.in/item/d-link-n-150-wifi-router-is-for-sale-ID1dQSKF.html,1000,D-link N-150 Wifi Router Is For Sale
https://www.olx.in/item/chromecast-anycast-device-convert-normal-flat-tv-ID1fqgNz.html,1200,Chromecast Anycast device. convert normal flat TV
https://www.olx.in/item/32-g-b-otg-3-0-pen-drive-ID1fqgWZ.html,599,32 G.b Otg 3.0 Pen Drive
https://www.olx.in/item/tenda-te-n3-wi-fi-n150-router-ID1fqgYz.html,500,Tenda TE-N3 Wi-Fi-N150 Router
https://www.olx.in/item/7-month-good-condition-mic-want-to-buy-call-on-ID1fqgVJ.html,899,7 month good condition mic want to buy call on
https://www.olx.in/item/silver-hp-flash-drive-ID1fqh2j.html,250,Silver HP Flash Drive
https://www.olx.in/item/desktop-memory-kit-16-gb-ID1dwsuW.html,11000,Desktop Memory Kit - 16 GB
https://www.olx.in/item/udhayakumar-kelambakkam-ID1fqheW.html,1300,Udhayakumar kelambakkam
https://www.olx.in/item/black-psp-handheld-game-console-urgent-need-of-money-ID1eCIaW.html,9000,Black PSP Handheld Game Console urgent need of money
https://www.olx.in/item/2-set-of-1-gb-ddr-2-ram-ID1fqhcj.html,1400,2 set of 1 GB DDR 2 RAM
https://www.olx.in/item/desktop-computer-ID1fqhoR.html,9000,Desktop Computer
https://www.olx.in/item/konami-the-phantom-pain-ps4-game-case-ID1fhy2b.html,900,Konami The Phantom Pain PS4 Game Case
https://www.olx.in/item/vr-headset-ID1fqdtB.html,1200,Vr headset
https://www.olx.in/item/ps3-black-console-new-candisan-500gb-hard-drive-ID1fqdxF.html,15200,Ps3 black console New candisan 500gb hard drive
https://www.olx.in/item/new-samsung-ddr-3-for-laptop-1600-mhz-ID1fqha7.html,2100,New Samsung DDR 3 for laptop -(1600 MHz)
https://www.olx.in/item/psp-with-8gb-memery-card-charger-a-one-candition-ID1fqdjD.html,2700,Psp with 8gb memery card charger a one candition
https://www.olx.in/item/6-month-old-a-new-un-tach-mg-16xu-yanha-mixer-ID1fqdhP.html,24000,6 month old a new un tach mg 16xu yanha mixer
https://www.olx.in/item/wii-full-set-ID1eCHdR.html,4000,Wii Full Set...
https://www.olx.in/item/uncharted-4-a-thiefs-end-ps4-game-case-ID1fqdqJ.html,1400,Uncharted 4 A Thief's End PS4 Game Case
https://www.olx.in/item/ps3-slim-for-sale-ID1fqdgb.html,9000,Ps3 slim for sale
https://www.olx.in/item/gta-5-for-xbox-360-in-a-very-good-condition-ID1fqdGf.html,1500,Gta 5 for xbox 360 in a very good condition
https://www.olx.in/item/sony-ps3-slim-console-ID1fqdX7.html,10000,Sony PS3 Slim Console
https://www.olx.in/item/sony-mdr-xb650-bt-wireless-headphone-in-black-ID1fqdVN.html,5800,Sony mdr xb650 bt wireless headphone in black
https://www.olx.in/item/black-sony-ps3-slim-console-with-controllers-and-game-cases-ID1fqe39.html,15000,Black Sony PS3 Slim Console With Controllers And Game Cases
https://www.olx.in/item/xbox-360-game-sale-seal-pack-at-lower-price-ID1fheRh.html,298,Xbox 360 Game sale seal pack at lower price
https://www.olx.in/item/fifa-18-pc-game8-dvds-fully-working-ID1fqdsh.html,500,FIFA 18 pc game(8 dvd's) Fully working
https://www.olx.in/item/ps2-game-case-collection-ID1fqe0F.html,50,PS2 Game Case Collection
https://www.olx.in/item/ps3-controller-sell-or-exchange-with-games-ID1fdtBR.html,500,Ps3 controller sell or exchange with games
https://www.olx.in/item/ps4-slim-1tb-ID1fqeOf.html,42000,Ps4 Slim 1tb
https://www.olx.in/item/black-xbox-360-console-with-controller-ID1fqeEx.html,12500,Black Xbox 360 Console With Controller
https://www.olx.in/item/new-violins-with-bow-rosin-case-great-sound-and-ID1fqePh.html,3300,"New violins with bow rosin case, great sound and"
https://www.olx.in/item/new-ps2-controller-per-piece-350-new-ps2-ID1fqf3p.html,350,New Ps2 Controller per Piece :- ₹350 New Ps2
https://www.olx.in/item/this-is-single-owner-n-one-year-insurance-n-fc-ID1fqf4d.html,150000,This is single owner n one year insurance n fc
https://www.olx.in/item/amkette-truebeats-x9-metal-headset-with-mic-ID1ex9of.html,400,Amkette truebeats X9 metal headset with mic (
https://www.olx.in/item/saitek-flight-yoke-with-throttle-qudrant-ID1buyrl.html,9500,Saitek Flight Yoke with Throttle Qudrant
https://www.olx.in/item/black-sony-ps3-slim-console-with-controller-ID1fqfnl.html,13000,Black Sony PS3 Slim Console With Controller
https://www.olx.in/item/ps3-slim-console-ID1boJzL.html,12499,Ps3 slim console
https://www.olx.in/item/all-sizes-available-ID1fqfy7.html,7999,All sizes available
https://www.olx.in/item/street-cricket-2-ps2-game-ID1f0h2b.html,2800,Street Cricket 2 PS2 Game
https://www.olx.in/item/ps3-games-in-low-price-digital-games-available-for-all-models-ps3-ID1etk1F.html,1997,Ps3 games in low price digital games available for all models ps3
https://www.olx.in/item/ghost-recon-wildlands-pc-ID1fqgqH.html,300,Ghost Recon Wildlands (pc)
https://www.olx.in/item/xbox-one-with-gta-5-free-ID1fqh7L.html,23000,Xbox one With GTA 5 free
https://www.olx.in/item/fifa-17-ps4-game-poster-ID1eX6VX.html,1800,Fifa 17 PS4 Game Poster
https://www.olx.in/item/asus-zenfone-10500-mah-ID1fqhdl.html,1500,Asus zenfone 10500 mah
https://www.olx.in/item/buy-ps-4-god-of-war-game-ID1fqgmD.html,1400,Buy ps 4 god of war game
https://www.olx.in/item/new-microsoft-earphone-ID1fqguw.html,300,New Microsoft earphone
https://www.olx.in/item/u-s-a-flag-printed-3-blade-fidget-spinner-ID1fqhh9.html,50,U.S.A. Flag Printed 3-blade Fidget Spinner
https://www.olx.in/item/all-types-of-pc-games-are-sold-by-me-please-ID1fqh63.html,60,All types of pc games are sold by me please
https://www.olx.in/item/xbox-360-console-with-one-wireless-controller-ID1fqhzb.html,18000,Xbox 360 Console with one wireless controller
https://www.olx.in/item/new-brand-sony-led-tv-full-hd-with-warranty-or-bill-discounted-price-ID1dKRD3.html,7499,New Brand Sony LED TV Full HD With Warranty Or Bill Discounted price
https://www.olx.in/item/drive-club-ps4-ID1fqiaZ.html,1200,Drive club ps4
https://www.olx.in/item/ps3-with-3-games-and-1-joystick-1-controller-ID1fqhEN.html,8000,Ps3 with 3 games and 1 joystick 1 controller
https://www.olx.in/item/black-sony-playstation-2-with-4-cool-games-ID1fq75l.html,6000,Black Sony PlayStation 2 with 4 cool games
https://www.olx.in/item/gta-v-for-pc-ID1dr6EB.html,300,Gta V For Pc
https://www.olx.in/item/sony-playstation-3-500gb-with-5-games-gta-5-ID1fq7nH.html,10000,Sony playstation 3 500Gb with 5 Games GTA 5
https://www.olx.in/item/black-sony-ps2-console-with-controllers-and-game-cases-ID1fq7jL.html,5200,Black Sony PS2 Console With Controllers And Game Cases
https://www.olx.in/item/sony-playstation-3-ps3-320gb-with-dualshock-ID1fq7hz.html,10000,Sony PlayStation 3 ( PS3) 320gb with DualShock
https://www.olx.in/item/sony-playstation-2-ID1dXCc9.html,12000,Sony playstation 2
https://www.olx.in/item/ps3-500-gb-console-with-2-controllers-and-2-games-ID1fhivf.html,11000,Ps3 500 gb console with 2 controllers and 2 games
https://www.olx.in/item/black-sony-psp-ID1fq7rZ.html,4500,Black Sony PSP
https://www.olx.in/item/captain-america-fidget-spinner-ID1fq7ur.html,400,Captain America - Fidget Spinner
https://www.olx.in/item/gta-v-pc-game-ID1dCAz5.html,300,Gta V Pc Game
https://www.olx.in/item/sony-psp-with-good-condition-with-all-accessories-ID1fq82l.html,2000,Sony PSP with good condition with all accessories
https://www.olx.in/item/grand-theft-auto-five-xbox-ps3-game-ID1fq7DX.html,1000,Grand Theft Auto Five Xbox PS3 Game
https://www.olx.in/item/full-massage-machine-and-body-exerciser-ID1fq81p.html,6500,"Full massage machine ,and body exerciser"
https://www.olx.in/item/all-pc-games-are-available-ID1c8W8b.html,199,All pc games are available.
https://www.olx.in/item/plyestatio-2-no-problem-good-condition-used-nd-ID1fq8a9.html,4500,Plyestatio 2 No problem. good condition used.nd
https://www.olx.in/item/guwahati-station-ID1fq8ch.html,700,Guwahati station
https://www.olx.in/item/ps2-game-for-sale-in-good-condition-interested-buyers-only-contact-ID1fq8gz.html,3500,Ps2 game for sale in good condition interested buyers only contact
https://www.olx.in/item/accnd-for-sale-ID1fq8fB.html,2000,Accnd for sale
https://www.olx.in/item/four-assorted-pc-games-4-dvd-ID1f9r2r.html,400,Four Assorted PC Games 4 Dvd
https://www.olx.in/item/ps2-hard-disk-god-of-warand-2-remote-40-game-ID1fq7Lx.html,6000,Ps2 hard disk god of warand 2 remote 40 game
https://www.olx.in/item/all-pc-games-series-callations-available-ID1f1hjl.html,200,"All pc games series callations available,"
https://www.olx.in/item/ps3-all-games-all-models-we-provide-all-type-of-ID1fq8Af.html,200,Ps3 All Games all models We Provide All Type of
https://www.olx.in/item/xbox-360-games-original-ID1fq70H.html,1500,Xbox 360 games (original)
https://www.olx.in/item/pc-game-on-demand-ready-games-gta-v-witcher-ID1fq8ht.html,249,"PC game on Demand Ready games - GTA V,Witcher"
https://www.olx.in/item/sony-playstation-ps4-500gb-with-camera-and-3-disc-ps4-game-ID1fq4f1.html,21500,Sony PlayStation ps4 500gb with camera and 3 disc ps4 game
https://www.olx.in/item/sony-playstation-ps4-500gb-with-camera-and-3-disc-ps4-games-ID1fq4hf.html,21500,Sony PlayStation ps4 500gb with camera and 3 disc ps4 games
https://www.olx.in/item/2-mattresses-of-36-size-brand-new-condition-ID1fq4cb.html,3000,"2 mattresses of 3×6 size ,brand new condition."
https://www.olx.in/item/sony-playstation-ps4-500gb-with-camera-and-3-disc-ps4-games-ID1fq4gX.html,21500,Sony PlayStation ps4 500gb with camera and 3 disc ps4 games
https://www.olx.in/item/ps3-new-cd-unwrapped-gta-4-new-cd-ID1fq4hz.html,1599,Ps3 New cd Unwrapped Gta 4 ..new cd
https://www.olx.in/item/used-cd-ps3-resistance-2-ID1fq4hX.html,499,Used Cd Ps3 Resistance 2
https://www.olx.in/item/helmet-studds-brand-new-ID1fq4k3.html,1000,Helmet studds brand new
https://www.olx.in/item/25-games-with-black-sony-ps3-super-slim-console-with-controller-ID1fq535.html,22000,25 games with Black Sony PS3 Super Slim Console With Controller
https://www.olx.in/item/black-sony-ps3-slim-game-console-ID1f1dgW.html,10500,Black Sony Ps3 Slim Game Console
https://www.olx.in/item/darkness-ps3-game-case-ID1fq57h.html,600,Darkness PS3 Game Case
https://www.olx.in/item/fifa-18-full-game-no-dvd-bring-either-ur-ID1fq57j.html,500,FIFA 18 Full game No DVD Bring either Ur
https://www.olx.in/item/brand-new-sealed-sony-ps4-slim-500gb-bill-1-year-sony-warranty-ID1djPhW.html,22990,Brand New Sealed Sony PS4 Slim 500Gb BILL 1 year Sony Warranty
https://www.olx.in/item/the-last-of-us-ps3-game-case-ID1fq587.html,600,The Last Of Us PS3 Game Case
https://www.olx.in/item/deadrising-2-ps3-game-case-ID1fq58X.html,400,DeadRising 2 PS3 Game Case
https://www.olx.in/item/naruto-ultimate-ninja-storm-generation-5-sony-ps3-game-case-ID1fq59T.html,600,Naruto Ultimate Ninja Storm Generation 5 Sony Ps3 Game Case
https://www.olx.in/item/black-sony-ps2-game-console-and-game-controller-with-one-game-cd-ID1b4euD.html,5300,Black Sony Ps2 Game Console And Game Controller with one game cd
https://www.olx.in/item/gta-v-for-pc-chat-with-me-for-more-details-ID1fq5vz.html,150,GTA V FOR PC . Chat with me for more details
https://www.olx.in/item/four-xbox-one-game-cases-ID1fq5zW.html,2500,Four Xbox One Game Cases
https://www.olx.in/item/black-and-yellow-auto-rickshaw-ID1fq5Bz.html,75000,Black And Yellow Auto Rickshaw
https://www.olx.in/item/pes-2018-game-ID1fq5F1.html,100,PES 2018 Game
https://www.olx.in/item/i-want-to-sell-my-sony-psp-urgently-due-to-some-personal-reasons-ID1f0K2B.html,3500,"I want to sell my Sony psp urgently due to some personal reasons ,"
https://www.olx.in/item/koi-v-es-munda-tu-game-na-lya-eh-frood-a-ps-4-ID1fq5Up.html,200,Koi v es munda tu game na lya Eh FROOD a PS 4
https://www.olx.in/item/ps3-games-like-new-in-box-callofduty-nfs-gtaiv-ID17xLJ1.html,2349,"PS3 games like new in box (callofduty,NFS,gtaIV)"
